,,//TSIA,//openTSIA,//totalVolume,aries/a/ACCOUNTID,aries/a/BALANCE,aries/a/CREATIONDATE,aries/a/LASTLOGIN,aries/a/LOGINCOUNT,aries/a/LOGOUTCOUNT,aries/a/OPENBALANCE,aries/a/PROFILE_USERID,aries/ap/ADDRESS,aries/ap/CREDITCARD,aries/ap/EMAIL,aries/ap/FULLNAME,aries/ap/PASSWD,aries/ap/USERID,aries/h/ACCOUNT_ACCOUNTID,aries/h/HOLDINGID,aries/h/PURCHASEDATE,aries/h/PURCHASEPRICE,aries/h/QUANTITY,aries/h/QUOTE_SYMBOL,aries/kg/KEYNAME,aries/kg/KEYVAL,aries/o/ACCOUNT_ACCOUNTID,aries/o/COMPLETIONDATE,aries/o/HOLDING_HOLDINGID,aries/o/OPENDATE,aries/o/ORDERFEE,aries/o/ORDERID,aries/o/ORDERSTATUS,aries/o/ORDERTYPE,aries/o/PRICE,aries/o/QUANTITY,aries/o/QUOTE_SYMBOL,aries/q/CHANGE1,aries/q/COMPANYNAME,aries/q/HIGH,aries/q/LOW,aries/q/OPEN1,aries/q/PRICE,aries/q/SYMBOL,aries/q/VOLUME
Quote.xml,,,,,,,,,,,,,,,,,,,,,,,,,,,2.127659574468085,2.127659574468085,2.127659574468085,2.127659574468085,2.127659574468085,2.127659574468085,2.127659574468085,2.127659574468085,2.127659574468085,2.127659574468085,2.127659574468085,4.25531914893617,12.76595744680851,4.25531914893617,4.25531914893617,4.25531914893617,4.25531914893617,17.02127659574468,4.25531914893617
Home.xml,,0.9523809523809524,0.9523809523809524,0.9523809523809524,1.9047619047619049,1.9047619047619049,1.9047619047619049,1.9047619047619049,1.9047619047619049,1.9047619047619049,1.9047619047619049,5.714285714285714,,,,,,,11.428571428571429,11.428571428571429,11.428571428571429,11.428571428571429,11.428571428571429,32.38095238095238,,,0.9523809523809524,0.9523809523809524,0.9523809523809524,0.9523809523809524,0.9523809523809524,0.9523809523809524,0.9523809523809524,0.9523809523809524,0.9523809523809524,0.9523809523809524,0.9523809523809524,10.476190476190476,228.57142857142856,10.476190476190476,10.476190476190476,10.476190476190476,10.476190476190476,248.57142857142858,10.476190476190476
login.xml,,0.9708737864077669,0.9708737864077669,0.9708737864077669,3.8834951456310676,3.8834951456310676,3.8834951456310676,3.8834951456310676,3.8834951456310676,3.8834951456310676,3.8834951456310676,9.70873786407767,0.9708737864077669,0.9708737864077669,0.9708737864077669,0.9708737864077669,0.9708737864077669,0.9708737864077669,12.62135922330097,12.62135922330097,12.62135922330097,12.62135922330097,12.62135922330097,35.92233009708738,,,0.9708737864077669,0.9708737864077669,0.9708737864077669,0.9708737864077669,0.9708737864077669,0.9708737864077669,0.9708737864077669,0.9708737864077669,0.9708737864077669,0.9708737864077669,0.9708737864077669,10.679611650485436,233.00970873786406,10.679611650485436,10.679611650485436,10.679611650485436,10.679611650485436,253.3980582524272,10.679611650485436
Account.xml,,,,,3.3333333333333335,3.3333333333333335,3.3333333333333335,3.3333333333333335,3.3333333333333335,3.3333333333333335,3.3333333333333335,10.0,10.0,10.0,10.0,10.0,11.666666666666666,10.0,,,,,,,,,1.6666666666666667,1.6666666666666667,1.6666666666666667,1.6666666666666667,1.6666666666666667,1.6666666666666667,1.6666666666666667,1.6666666666666667,1.6666666666666667,1.6666666666666667,1.6666666666666667,,,,,,,,
buy.xml,,,,,1.4492753623188406,1.4492753623188406,1.4492753623188406,1.4492753623188406,1.4492753623188406,1.4492753623188406,1.4492753623188406,2.898550724637681,2.898550724637681,2.898550724637681,2.898550724637681,2.898550724637681,2.898550724637681,5.072463768115942,1.4492753623188406,1.4492753623188406,1.4492753623188406,1.4492753623188406,1.4492753623188406,2.898550724637681,1.4492753623188406,1.4492753623188406,5.072463768115942,5.072463768115942,5.072463768115942,5.072463768115942,5.072463768115942,5.072463768115942,11.594202898550725,12.318840579710146,5.072463768115942,5.072463768115942,13.043478260869565,4.3478260869565215,8.695652173913043,4.3478260869565215,4.3478260869565215,4.3478260869565215,4.3478260869565215,12.318840579710146,4.3478260869565215
portfolio.xml,,,,,,,,,,,,,,,,,,,20.0,20.0,20.0,20.0,20.0,866.6666666666666,,,1.6666666666666667,1.6666666666666667,1.6666666666666667,1.6666666666666667,1.6666666666666667,1.6666666666666667,1.6666666666666667,1.6666666666666667,1.6666666666666667,1.6666666666666667,1.6666666666666667,36.666666666666664,478.3333333333333,36.666666666666664,36.666666666666664,36.666666666666664,36.666666666666664,498.3333333333333,36.666666666666664
account2.xml,,,,,3.3333333333333335,3.3333333333333335,3.3333333333333335,3.3333333333333335,3.3333333333333335,3.3333333333333335,3.3333333333333335,3.3333333333333335,10.0,10.0,10.0,10.0,11.666666666666666,10.0,,,,,,,,,1.6666666666666667,1.6666666666666667,1.6666666666666667,1.6666666666666667,1.6666666666666667,1.6666666666666667,1.6666666666666667,1.6666666666666667,1.6666666666666667,1.6666666666666667,1.6666666666666667,,,,,,,,
updateProfile.xml,,,,,3.1746031746031744,3.1746031746031744,3.1746031746031744,3.1746031746031744,3.1746031746031744,3.1746031746031744,3.1746031746031744,9.523809523809524,15.873015873015872,15.873015873015872,15.873015873015872,15.873015873015872,17.46031746031746,15.873015873015872,,,,,,,,,3.1746031746031744,3.1746031746031744,3.1746031746031744,3.1746031746031744,3.1746031746031744,3.1746031746031744,6.349206349206349,9.523809523809524,3.1746031746031744,3.1746031746031744,11.11111111111111,,,,,,,,
